Sentno	Sentence	WordCount
1251	زارتنا باركة , يسلمك خالتي علابالي علاه جينا . واه حكالي أنيس ولدي .	14
1252	واه هي زعما ما كنتش ناوية على زواج قلت حتى نكمل قرايتي , شوالا راكي عارفة مكتوب و ما بغيتش نفرط فيه . أودي غير اسكتي بنتي من اللي اسمع بيكم بلي راكم جايين و هو يقارع كلشي رده يبقص , حيطان حكهم . و طابيات داهم عند ختي رغواهم , بقاله غير جهاز ما وجدهش .	57
1253	ماشاء الله حكاتلي بنتي بلي ساجي الله يبارك . وين راه طاووس تاعنا جيبوه لنا نشوفوه . واه الهدرة و المغزل خالتي .	23
1254	عيطي له يجي يشوفنا و لا راه حشمان . سلام عليكم , كيراك ولدي ? أني غاية خالتي يسلمك . يا عمري ما زينه ! تعرفي تخيري جنية .	29
1255	ياضرا حبة قليلة . صايي شافوك , روحي لشومبرتك . حلاتلك قعدة خليه ما تقزيهش راه مجمع معانا مسكين .	20
1256	المهم الفايدة و الحاصول . الولد راه قابل .	9
1257	هي زعما جينا غير نحطوا يد عليه و غدوة انشاء الله ربي يكتب لهم و يبدوا يخدموا , نجيبوله خاتم كلمة . راك فرحان ولدي واه . عندي غير هاد عوينة غادي تدوهالي , تهلولي فيه .	37
1258	كون دارنا يلعبوا ماتش مع بعض .	7
1259	يباسيلنا قاع , ما يباسيش غير لمرته . تبعوني غاية رانا 5 في ليكيب تاعنا , ما تحوسوش تفهموا خصكم تمركوا في هادا قول بصح بابا هادا قول تاعنا غادي نمركوا على رواحنا . نتا بويا و لا أنا بوك .	41
1260	أرواح علمني , راني عارف شا راني نهدر . غادي كي يشوفوا مركينا للقول تاعنا يقولو ما يعرفوش يلعبوا .	20
1261	ماشي لا . مزية ما داروكش في بلاصة بلماضي ما تزاقات .	12
1262	راك باغي تخسرنا و تربح خواتتك عرفتها لولا و تالية تقولي أرواحي تلعبي معايا ماتش .	16
1263	ما عمتي غادي تجيب ميلود ولدها يلبس 47 هاداك الا هو يلعب أنا نخرج . باغي الا ضربني غاشاني .	20
1264	و الله يجيبك دودة هاداك .	6
1265	أنا درني قارديان بابا بنات عمتي يخافوا مني , نحمر فيهم , تشوف الا قربوا و زيد نبلاصي ولادي فلقنت كاش حاجا تجي فيهم بوليتا .	26
1266	تلعبي قارديان بجلابة نتبا . لا نلعب بشورت باغي راجلي يطلقني . بويا شا بغيت نقولك تقسموا علينا شاربات فلماتش أنا ندير هاك نكلح . لا يقسموا عليك ياووغرت ممزوج بفواكه . أجري تشوفي .	35
1267	اسم الله خلعتني , مهبول نتا , اعطيني شوية الشمة , روح بعدني مالك . صحا ديريلي محة , يا روح عند مك ديرلك محة .	26
1268	يا ربي زهري غير فلماهبيل أنا روح . خويا راني في دار مهابيل و لا راني غالطة .	18
1269	راكي فلأوبيتال بسيكياتخيك مدام جمعي و فهمينا علاه راكي هنا .	11
1270	شا نفهمك خويا , كنت نتمشى في أمان ربي جات عندي طلابة دارتلي تشو دراهم . لا سلام لا كلام . أيا قلت معليش صدقة عليا . اعطيتها 10 ألاف . و نشوفها دارت تفوا , دفلت عليا تعرف فلوجه قاتلي 10 ألاف راني نطلب عليك . و نطير عليها ملشعر دكتور الا هي مريضة أنا اكتر منها .	59
1271	حمبوك دكتور هادا وجه يدفلوا عليه ناس . حتى جاو فايتين علينا في زوج , طلعونا في زوج رحت معاها في جرة . ما أنا ما جايش مهبولة , جاية خفيفة بصح ماشي مهبولة تع دار مهابيل .	38
1272	بصح مدام مرا هدرت معاها راها في كامل قواها العقلية . أاه لا لحقنا للمسقي . قلتوا مهبولة قلنا معليش , كدابة ! شا راك تشوفني خويا ? نبيكي عليك نتا تاني نديرلك كيفها .	35
1273	مدام كالمي روحك شوية و غادي تقعدي عندنا يامات .	10
1274	أستغفر الله , يوكلوا غاية هنا , الا يوكلوا غاية نقعد زعما بروحي ما خرجتش من دارنا هاد عام , بحر و مبحرتهش . شوالا فاستراحة ما ديرونيش مع مهبول تع قبيلة يعشي صافعني .	35
1275	العائلة الكريمة كي تكون ماشية تبحر .	7
1276	غادي تعومي نتيا ? لا ما غاديش نعوم , غادي نوجد كورنيات تع كوكاو و نديهم ندورهم فشط . ماشي بنادم أنا جدرة ما نعومش .	26
1277	شتي كيراها تهدر معايا ما نتي حالتلها عينين خاطرش .	10
1278	أاه صايي قلعوا و باش غادي تعومي , غادي نتلوى في بورابح و نبيكي هاك تساعدك . بويا نتا ! .	21
1279	شوفوا عهد و ما تسكتوا نقلع خيماري و نجمع قاضي فاس ما ينوضنيش . روحو له وحدكم البحر تاعكم . ما تنسوليش درا و مساسيك باش نقيل . شرولي سد تاع الراي 2021 باغي نزهى فالطريق أنا يكون فيه شاب ماميدوا حمبوكم .	43
1280	وصلنالها ديرولي ماميدوا فلوطوا أنيا . و نتا وين تعرف ماميدوا بابا .	13
1281	هودولي بارصول . ناس تدهم ريستورون يفطروا قبل ما يروحوا يبحروا و أنا نقي بطاطا , شوي فلفلة . فلقي دلاع . هادي معيشة حسبي الله و نعم الوكيل فيكم .	31
1282	كيفاه هادي منروحش للبحر راك عاقد عليا أنا رايحة رايحة كتلني حمان و ضرب راسك مع الحيط .	18
1283	هديك لي ظل مدابزة مع الطاكسيات .	7
1284	أنا كون ساعفتني كون زدت بعدت رانا نلعبوا حويزة .	10
1285	نكملها أبيي خير لي . وين راكي رايحة ختي ? راني رايحة للدار . قزان أنا وين نعرف داركم .	20
1286	لا كولني خويا . راه يزقي عليا راجلي هادا .	10
1287	حطني عند دار الضو . زيد قولي ما تعرفش دار ضو نتا بروحك باين بلي ماشي ولد بلاد .	19
1288	أستغر الله . علاه راك تخشش بيا خويا ? فوت على طريق كبيرة كيما غاشي . يعشي شالق بيا واك نتوما ما فيكومش لأمان بندام ولا يخاف على روحه . وين راكي رايحة ختي ? لا خويا ما طلع معايا حتى وحدة المرض راه ما خصناش تقرقيش . ديري بافت تاعك و ساهل .	54
1289	راها فوق راسك ختي . ماكنش اللي ينسى معاكم صايي حطني غير هنا . هاك . الله يخلف و ألف كي صرالها . اله يحفظ و يستر تعلمتوا تصقروا على الصرف . تديها الخلا و الدرا .	37
1290	كي تدخلي للحبس مع صحبتك .	6
1291	ما نسمعش حسكم . جعت كون غير ما تجيبلي مبسس فلقفة . تفوا مرهوجة على جالك باسيت من نهار اللي عرفتك ما شت خير . ياك يا دحس جبدتلك بوسبعة و قلتلك قيسيه معايا فلواد بسيف نتي بروحك كنتي غير على سبا غي عيطتلك جيتي تجري .	47
1292	بلعي بلعي فمك نتي بروحك حركية كون ما زفيتينيش عند جيج كون ما رانيش هنا . نتي كتلتيه و أنا رحت في جرة و ماشي أنا اللي كتلته أنا كي عاونتك تقيسيه فلواد كان مقندل .	36
1293	باغي ندخل وحدي أوموان نترافقوا و تونسيني شوية . يا حتي تونسي وحدك حاسبتني مطلوقة كيفك واقيل أنا ادا ما كتلونيش فلحبس يكتلني خويا نهار اللي يخرج .	28
1294	أأي نتوما بلعوه راكم هنا في زوج دقايق دججتونا . أأي أختي و الله الا غاية أرواحي خيطيلي فمي ما ندابزش مع صحبتي .	24
1295	أأي علابالك وين راكي هنايا . طيري عليها موجيلالي . أرواحي طيري عليا مولجيلالي . اللي بغا دم , يقدم مزيا جيت , أومبيوس شابة راهي هنا من الشعر .	30
