"source_uid"	"source_id"	"source_locator"	"sentno"	"arabic_original"	"word_count"	"source_file"	"license_id"	"source_status"	"darija_provenance"	"enrichment_state"
"madoran-s6-sentno-1238"	"S6"	"MADOran_Sentences.tsv#Sentno=1238"	"1238"	"صايي جات عايشة لارقة تتكسل عليا . صايي حوك راح للعسكر لبستي مزير . شوالا هادا سروال نسرين و متلبساهش . يا حمير فلخدود , بيكاتشو . عليك الحمد عريس , ختك وجدت قبلك . رجال تع أخر زمان ."	"40"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1239"	"S6"	"MADOran_Sentences.tsv#Sentno=1239"	"1239"	"ريحة دوشتلي بيها خويا شوالا هادا ? هادوا زوج شعيرات راهم عندك راك تمشطلي فيهم ."	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1240"	"S6"	"MADOran_Sentences.tsv#Sentno=1240"	"1240"	"ويي سافا كيراكي ? . راني جاي منطولش عليك . كانت باينة بنت الناس مسكينة عليها دعوة الشر . مانيش عارفة شا عجبها فيك . عينيا ضروني هاد الألوان ختي اللي راكي مخلطتهم , قوس قزح . هاهو وجهي الا لقيتي راجل ."	"43"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1241"	"S6"	"MADOran_Sentences.tsv#Sentno=1241"	"1241"	"أعود بالله من شيطان الرجيم فقعتيني . هادا شا راكي مطلسة في وجهك . قهوة و كركم تع دار قاع كملتيهم ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1242"	"S6"	"MADOran_Sentences.tsv#Sentno=1242"	"1242"	"كاش نهار يطردوك من دار نتيا . نخيتك , كاتلة عمرها و تزيد طلس في لعسل . حمبوك هادا وجه يخسروا عليه ناس ."	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1243"	"S6"	"MADOran_Sentences.tsv#Sentno=1243"	"1243"	"ما تحشمش على روحك راني غير ساكتة لك من صباح و نتا دير حس كي تاكل . شوالا هادا ما تعرفش تاكل سيلونسيون ."	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1244"	"S6"	"MADOran_Sentences.tsv#Sentno=1244"	"1244"	"هاد مرقة مالحة اللي درتوها هنا , ما درتوش حمص فيها . صايي ناضت تلقملي عجوز , ولدي جيب لي مرا عمرلها فريجيدارو طيبلك شا راك باغي . ماما تقصف و لا تبالي . اضرب مرقة و لا تساعفني روح جيب ناكوس من عند قديروا و نتقاسموه أنا و اياك ."	"51"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1245"	"S6"	"MADOran_Sentences.tsv#Sentno=1245"	"1245"	"مالكم ما تاكلوش مملحات بدون كريمة اللي درتهم تع ام وليد ."	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1246"	"S6"	"MADOran_Sentences.tsv#Sentno=1246"	"1246"	"لا بنتي حمد لله شبعنا . جيبوا ناكلهم وحدي نتوما ماشي وجه مملحات . هودي تحت بيعيهم ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1247"	"S6"	"MADOran_Sentences.tsv#Sentno=1247"	"1247"	"كون غير ما رانيش داير رجيم , جوعتوني ولا جيبوا نغمس معاكم شوية الموت راها غير ارفد ارفد . مزية جمعتوني معاكم في هاد طابلة ما نبغيش نجمع مع بز في طابلة صغيرة . يهبلوني يهدروا غير على ليجوي ."	"40"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1248"	"S6"	"MADOran_Sentences.tsv#Sentno=1248"	"1248"	"أنا نبغي أتويات و جديد ."	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1249"	"S6"	"MADOran_Sentences.tsv#Sentno=1249"	"1249"	"نتيا تلقيت محمد تحت قالي قولي لأختك ترفد عليا , تصالحتوا و لا مازال ."	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1250"	"S6"	"MADOran_Sentences.tsv#Sentno=1250"	"1250"	"كون جاو نسا يخطبوا ."	"5"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1251"	"S6"	"MADOran_Sentences.tsv#Sentno=1251"	"1251"	"زارتنا باركة , يسلمك خالتي علابالي علاه جينا . واه حكالي أنيس ولدي ."	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1252"	"S6"	"MADOran_Sentences.tsv#Sentno=1252"	"1252"	"واه هي زعما ما كنتش ناوية على زواج قلت حتى نكمل قرايتي , شوالا راكي عارفة مكتوب و ما بغيتش نفرط فيه . أودي غير اسكتي بنتي من اللي اسمع بيكم بلي راكم جايين و هو يقارع كلشي رده يبقص , حيطان حكهم . و طابيات داهم عند ختي رغواهم , بقاله غير جهاز ما وجدهش ."	"57"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1253"	"S6"	"MADOran_Sentences.tsv#Sentno=1253"	"1253"	"ماشاء الله حكاتلي بنتي بلي ساجي الله يبارك . وين راه طاووس تاعنا جيبوه لنا نشوفوه . واه الهدرة و المغزل خالتي ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1254"	"S6"	"MADOran_Sentences.tsv#Sentno=1254"	"1254"	"عيطي له يجي يشوفنا و لا راه حشمان . سلام عليكم , كيراك ولدي ? أني غاية خالتي يسلمك . يا عمري ما زينه ! تعرفي تخيري جنية ."	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1255"	"S6"	"MADOran_Sentences.tsv#Sentno=1255"	"1255"	"ياضرا حبة قليلة . صايي شافوك , روحي لشومبرتك . حلاتلك قعدة خليه ما تقزيهش راه مجمع معانا مسكين ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1256"	"S6"	"MADOran_Sentences.tsv#Sentno=1256"	"1256"	"المهم الفايدة و الحاصول . الولد راه قابل ."	"9"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1257"	"S6"	"MADOran_Sentences.tsv#Sentno=1257"	"1257"	"هي زعما جينا غير نحطوا يد عليه و غدوة انشاء الله ربي يكتب لهم و يبدوا يخدموا , نجيبوله خاتم كلمة . راك فرحان ولدي واه . عندي غير هاد عوينة غادي تدوهالي , تهلولي فيه ."	"37"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1258"	"S6"	"MADOran_Sentences.tsv#Sentno=1258"	"1258"	"كون دارنا يلعبوا ماتش مع بعض ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1259"	"S6"	"MADOran_Sentences.tsv#Sentno=1259"	"1259"	"يباسيلنا قاع , ما يباسيش غير لمرته . تبعوني غاية رانا 5 في ليكيب تاعنا , ما تحوسوش تفهموا خصكم تمركوا في هادا قول بصح بابا هادا قول تاعنا غادي نمركوا على رواحنا . نتا بويا و لا أنا بوك ."	"41"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1260"	"S6"	"MADOran_Sentences.tsv#Sentno=1260"	"1260"	"أرواح علمني , راني عارف شا راني نهدر . غادي كي يشوفوا مركينا للقول تاعنا يقولو ما يعرفوش يلعبوا ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1261"	"S6"	"MADOran_Sentences.tsv#Sentno=1261"	"1261"	"ماشي لا . مزية ما داروكش في بلاصة بلماضي ما تزاقات ."	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1262"	"S6"	"MADOran_Sentences.tsv#Sentno=1262"	"1262"	"راك باغي تخسرنا و تربح خواتتك عرفتها لولا و تالية تقولي أرواحي تلعبي معايا ماتش ."	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1263"	"S6"	"MADOran_Sentences.tsv#Sentno=1263"	"1263"	"ما عمتي غادي تجيب ميلود ولدها يلبس 47 هاداك الا هو يلعب أنا نخرج . باغي الا ضربني غاشاني ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1264"	"S6"	"MADOran_Sentences.tsv#Sentno=1264"	"1264"	"و الله يجيبك دودة هاداك ."	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1265"	"S6"	"MADOran_Sentences.tsv#Sentno=1265"	"1265"	"أنا درني قارديان بابا بنات عمتي يخافوا مني , نحمر فيهم , تشوف الا قربوا و زيد نبلاصي ولادي فلقنت كاش حاجا تجي فيهم بوليتا ."	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1266"	"S6"	"MADOran_Sentences.tsv#Sentno=1266"	"1266"	"تلعبي قارديان بجلابة نتبا . لا نلعب بشورت باغي راجلي يطلقني . بويا شا بغيت نقولك تقسموا علينا شاربات فلماتش أنا ندير هاك نكلح . لا يقسموا عليك ياووغرت ممزوج بفواكه . أجري تشوفي ."	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1267"	"S6"	"MADOran_Sentences.tsv#Sentno=1267"	"1267"	"اسم الله خلعتني , مهبول نتا , اعطيني شوية الشمة , روح بعدني مالك . صحا ديريلي محة , يا روح عند مك ديرلك محة ."	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1268"	"S6"	"MADOran_Sentences.tsv#Sentno=1268"	"1268"	"يا ربي زهري غير فلماهبيل أنا روح . خويا راني في دار مهابيل و لا راني غالطة ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1269"	"S6"	"MADOran_Sentences.tsv#Sentno=1269"	"1269"	"راكي فلأوبيتال بسيكياتخيك مدام جمعي و فهمينا علاه راكي هنا ."	"11"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1270"	"S6"	"MADOran_Sentences.tsv#Sentno=1270"	"1270"	"شا نفهمك خويا , كنت نتمشى في أمان ربي جات عندي طلابة دارتلي تشو دراهم . لا سلام لا كلام . أيا قلت معليش صدقة عليا . اعطيتها 10 ألاف . و نشوفها دارت تفوا , دفلت عليا تعرف فلوجه قاتلي 10 ألاف راني نطلب عليك . و نطير عليها ملشعر دكتور الا هي مريضة أنا اكتر منها ."	"59"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1271"	"S6"	"MADOran_Sentences.tsv#Sentno=1271"	"1271"	"حمبوك دكتور هادا وجه يدفلوا عليه ناس . حتى جاو فايتين علينا في زوج , طلعونا في زوج رحت معاها في جرة . ما أنا ما جايش مهبولة , جاية خفيفة بصح ماشي مهبولة تع دار مهابيل ."	"38"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1272"	"S6"	"MADOran_Sentences.tsv#Sentno=1272"	"1272"	"بصح مدام مرا هدرت معاها راها في كامل قواها العقلية . أاه لا لحقنا للمسقي . قلتوا مهبولة قلنا معليش , كدابة ! شا راك تشوفني خويا ? نبيكي عليك نتا تاني نديرلك كيفها ."	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1273"	"S6"	"MADOran_Sentences.tsv#Sentno=1273"	"1273"	"مدام كالمي روحك شوية و غادي تقعدي عندنا يامات ."	"10"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1274"	"S6"	"MADOran_Sentences.tsv#Sentno=1274"	"1274"	"أستغفر الله , يوكلوا غاية هنا , الا يوكلوا غاية نقعد زعما بروحي ما خرجتش من دارنا هاد عام , بحر و مبحرتهش . شوالا فاستراحة ما ديرونيش مع مهبول تع قبيلة يعشي صافعني ."	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1275"	"S6"	"MADOran_Sentences.tsv#Sentno=1275"	"1275"	"العائلة الكريمة كي تكون ماشية تبحر ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1276"	"S6"	"MADOran_Sentences.tsv#Sentno=1276"	"1276"	"غادي تعومي نتيا ? لا ما غاديش نعوم , غادي نوجد كورنيات تع كوكاو و نديهم ندورهم فشط . ماشي بنادم أنا جدرة ما نعومش ."	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1277"	"S6"	"MADOran_Sentences.tsv#Sentno=1277"	"1277"	"شتي كيراها تهدر معايا ما نتي حالتلها عينين خاطرش ."	"10"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1278"	"S6"	"MADOran_Sentences.tsv#Sentno=1278"	"1278"	"أاه صايي قلعوا و باش غادي تعومي , غادي نتلوى في بورابح و نبيكي هاك تساعدك . بويا نتا ! ."	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1279"	"S6"	"MADOran_Sentences.tsv#Sentno=1279"	"1279"	"شوفوا عهد و ما تسكتوا نقلع خيماري و نجمع قاضي فاس ما ينوضنيش . روحو له وحدكم البحر تاعكم . ما تنسوليش درا و مساسيك باش نقيل . شرولي سد تاع الراي 2021 باغي نزهى فالطريق أنا يكون فيه شاب ماميدوا حمبوكم ."	"43"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1280"	"S6"	"MADOran_Sentences.tsv#Sentno=1280"	"1280"	"وصلنالها ديرولي ماميدوا فلوطوا أنيا . و نتا وين تعرف ماميدوا بابا ."	"13"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1281"	"S6"	"MADOran_Sentences.tsv#Sentno=1281"	"1281"	"هودولي بارصول . ناس تدهم ريستورون يفطروا قبل ما يروحوا يبحروا و أنا نقي بطاطا , شوي فلفلة . فلقي دلاع . هادي معيشة حسبي الله و نعم الوكيل فيكم ."	"31"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1282"	"S6"	"MADOran_Sentences.tsv#Sentno=1282"	"1282"	"كيفاه هادي منروحش للبحر راك عاقد عليا أنا رايحة رايحة كتلني حمان و ضرب راسك مع الحيط ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1283"	"S6"	"MADOran_Sentences.tsv#Sentno=1283"	"1283"	"هديك لي ظل مدابزة مع الطاكسيات ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1284"	"S6"	"MADOran_Sentences.tsv#Sentno=1284"	"1284"	"أنا كون ساعفتني كون زدت بعدت رانا نلعبوا حويزة ."	"10"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
