"ID"	"Sentno"	"Wordno"	"Word"	"diac"	"msa"	"Proclitic"	"Stem"	"Enclitic"	"Root"	"Pattern"	"num"	"gen"	"Sentiment"	"en_gloss"	"fr_gloss"
"22927"	"1063"	"37"	"خدام"	"خدام"	"عامل"	""	"خدام/NOUN_ACTIVE_PART"	"(null)/IVSUFF_SUBJ: 3MS"	"خدم"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"worker"	"travailleur"
"22928"	"1063"	"38"	"وخداخور"	"وخداخور"	"وخُدآخَر"	""	"وخداخور/ADJ_QUALIT"	""	"none"	"none"	"s"	"m"	"neutral"	"other"	"autre"
"22929"	"1063"	"39"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22930"	"1063"	"40"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22931"	"1063"	"41"	"عود"	"عود"	"عاوَد"	""	"عود/PV"	"(null)/PV SUFF_SUBJ :3MS"	"عود"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"again"	"encore"
"22932"	"1063"	"42"	"ماكلة"	"ماكلة"	"الأكل"	""	"ماكل/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG"	"ءكل"	"مَفْعَلَة"	"s"	"f"	"positive"	"food"	"nourriture"
"22933"	"1063"	"43"	"تاعه"	"تاعه"	"لِ"	""	"تاع/PREP"	"ه/POSS_PRON"	"none"	"none"	"na"	"na"	"neutral"	"its"	"son"
"22934"	"1063"	"44"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22935"	"1063"	"45"	"كلشي"	"كلشي"	"كُلّشَيْء"	""	"كلشي/NOUN_ABSTRACT"	""	"شيء"	"فَعْلي"	"na"	"na"	"neutral"	"everything"	"tout"
"22936"	"1063"	"46"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22937"	"1063"	"47"	"عللى"	"على"	"عَلَى"	""	"على/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"on"	"sur"
"22938"	"1063"	"48"	"شحمها"	"شحمها"	"شَحْمَ"	""	"شحم/NOUN_CONCRETE"	"ها/POSS_PRON"	"شحم"	"فعَل"	"s"	"m"	"neutral"	"flab"	"graisse"
"22939"	"1063"	"49"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22940"	"1063"	"50"	"لحمها"	"لحمها"	"لَحْم"	""	"لحم/NOUN_CONCRETE"	"ها/POSS_PRON"	"لحم"	"فَعْل"	"s"	"m"	"neutral"	"skin"	"peau"
"22941"	"1063"	"51"	"هادي"	"هادي"	"هذٍه"	""	"هادي/DEM_PRON_FS"	""	"هدي"	"فَاعِل"	"s"	"f"	"neutral"	""	"this"
"22942"	"1063"	"52"	"راهي"	"راهي"	"اِنَّها"	""	"را/PRESENT_PART"	"هي/POSS_PRON"	"none"	"none"	"na"	"na"	"neutral"	"it_is"	"elle_est"
"22943"	"1063"	"53"	"يابسة"	"يابسة"	"يَابِسَة"	""	"يابس/ADJ_QUALIT"	"ة/NSUFF_FEM_SG"	"يبس"	"فَاعِلَة"	"s"	"f"	"neutral"	""	"dried_out,_desiccated"
"22944"	"1063"	"54"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22945"	"1063"	"55"	"اقبل"	"اقبل"	"اِقْبَل"	""	"اقبل/CV"	"(null)/CVSUFF_SUBJ :2MS"	"قبل"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"accept"	"accepter"
"22946"	"1063"	"56"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"22947"	"1063"	"57"	"تقبلش"	"تقبلش"	"قَبِلَ"	"t/IV2MS"	"قبل/IV"	"(null)/IVSUFF_SUBJ : 2MS+ش/NEG_PART"	"قبل"	"فعِل - يفعَل"	"na"	"na"	"neutral"	"accept"	"accepter"
"22948"	"1063"	"58"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22949"	"1063"	"59"	"لا"	"لا"	"لا"	""	"لا/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"or"	"ou"
"22950"	"1063"	"60"	"دي"	"دي"	"آداةالجَمْع"	""	"دي/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	""	"des_;x;-s"
"22951"	"1063"	"61"	"عليا"	"عليا"	"عليَ"	""	"علي/PREP"	"ا/POSS_PRON"	"none"	"none"	"s"	"m"	"neutral"	"on"	"sur"
"22952"	"1063"	"62"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22953"	"1063"	"63"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22954"	"1063"	"64"	"الله"	"الله"	"اللَّه"	""	"الله/NOUN_PROP"	""	"ءله"	"عَال"	"s"	"m"	"positive"	""	"Allah;God"
"22955"	"1063"	"65"	"صعبتي"	"صعبتي"	"صَعّْبَ"	""	"صعب/PV"	"تي/PVSUFF_SUBJ:2FS"	"صعب"	"فعَّل - يُفَعِّل"	"na"	"na"	"negative"	"make_it_difficult,_complicate"	"rendre_difficile_,compliquer"
"22956"	"1063"	"66"	"علينا"	"علينا"	"عَلَى"	""	"علي/PREP"	"نا/POSS_PRON"	"none"	"none"	"na"	"na"	"neutral"	"of"	"à"
"22957"	"1063"	"67"	"امور"	"أمور"	"أمُور"	""	"أمور/NOUN_ABSTRACT"	"(null)/CASE_INDEF_GEN"	"ءمر"	"فُعُول"	"bp"	"m"	"neutral"	"matters"	"des_choses"
"22958"	"1063"	"68"	"أيا"	"أيا"	"ثُمَّ"	""	"أيا/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"then,so"
"22959"	"1063"	"69"	"صحا"	"صحا"	"حَسَنًا"	""	"صحا/GERUND"	""	"صحح"	"فَعْلا"	"s"	"m"	"positive"	"ok"	"d'accord"
"22960"	"1063"	"70"	"بصح"	"بصح"	"لَكِن"	""	"بصح/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"but,however"	"mais_cependant"
"22961"	"1063"	"71"	"شوفي"	"شوفي"	"شَاف"	""	"شوف/CV"	"ي/CVSUFF_SUBJ : 2FS"	"شوف"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"look,_listen"	"ecoute_,_regarde"
"22962"	"1063"	"72"	"خطرة"	"خطرة"	"مَرَّة"	""	"خطر/NOUN"	"ة/NSUFF_FEM_SG"	"خطر"	"فَعْلَة"	"s"	"f"	"neutral"	"once"	"une_fois"
"22963"	"1063"	"73"	"جاية"	"جاية"	"أتٍ"	""	"جاي/NOUN_ACTIVE_PART"	"ة/NSUFF_FEM_SG"	"جيء"	"فَاعِلَة"	"s"	"f"	"neutral"	"come"	"venir"
"22964"	"1063"	"74"	"انشاء"	"انشاء"	"إنشَاءَ"	"An/OTHER"	"شاء/PV"	"(null)/PVSUFF_SUBJ:3MS"	"شيء"	"فعَل - يفعَل"	"na"	"na"	"positive"	"want"	"vouloir"
"22965"	"1063"	"75"	"الله"	"الله"	"اللَّه"	""	"الله/NOUN_PROP"	""	"ءله"	"عَال"	"s"	"m"	"positive"	""	"Allah;God"
"22966"	"1063"	"76"	"تهلي"	"تهلي"	"اعْتَنى"	""	"تهلي/PV"	"(null)/PVSUFF_SUBJ:2FS"	"هلي"	"تَفَعَل - يَتَفَعَل"	"na"	"na"	"positive"	"take_care"	"prenez_soin_de_vous"
"22967"	"1063"	"77"	"فينا"	"فينا"	"فِي"	""	"في/PREP"	"نا/PRON_1P"	"none"	"none"	"na"	"na"	"neutral"	"in"	"chez"
"22968"	"1064"	"1"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22969"	"1064"	"2"	"ايا"	"ايا"	"ثُمَّ"	""	"ايا/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"then,afterwards,next,moreover"
"22970"	"1064"	"3"	"تمشي"	"تمشي"	"مَشَى"	"t/IV2FS"	"مش/IV"	"ي/IVSUFF_SUBJ:2FS"	"مشي"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"walk"	"marcher"
"22971"	"1064"	"4"	"يا"	"يا"	"يَا"	""	"يا/VOC_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"oh"	"hé"
"22972"	"1064"	"5"	"معزة"	"معزة"	"مَعْزة"	""	"معز/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG"	"معز"	"فَعْلَة"	"s"	"f"	"neutral"	"goats"	"chèvres"
"22973"	"1064"	"6"	"جربة"	"جربة"	"جَرَب"	""	"جرب/ADJ_QUALIT"	"ة/NSUFF_FEM_SG"	"جرب"	"فعَل"	"s"	"f"	"negative"	"Scabies"	"La_gale_ou_scabiose"
"22974"	"1064"	"7"	"تمشي"	"تمشي"	"مَشَى"	"t/IV2FS"	"مش/IV"	"ي/IVSUFF_SUBJ:2FS"	"مشي"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"walk"	"marcher"
"22975"	"1064"	"8"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22976"	"1064"	"9"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22977"	"1064"	"10"	"الله"	"الله"	"اللَّه"	""	"الله/NOUN_PROP"	""	"ءله"	"عَال"	"s"	"m"	"positive"	""	"Allah;God"
"22978"	"1064"	"11"	"مرا"	"مرا"	"مَرْأَة"	""	"مرا/NOUN"	"(null)/CASE_INDEF_(ACC_GEN)"	"مرء"	"فَعَلَ"	"s"	"f"	"neutral"	"woman,wife"	"femme,_épouse"
"22979"	"1064"	"12"	"مليحة"	"مليحة"	"جَيِدَة"	""	"مليح/ADJ_QUALIT"	"(null)/CASE_INDEF_(ACC_GEN)+ة/NSUFF_FEM_SG"	"ملح"	"فَعِيلة"	"s"	"f"	"positive"	"well"	"bien"
"22980"	"1064"	"13"	"مسكينة"	"مسكينة"	"مِسْكِين"	""	"مسكين/NOUN"	"ة/NSUFF_FEM_SG"	"سكن"	"مَفْعِيلَة"	"s"	"f"	"neutral"	""	"poor;humble"
"22981"	"1064"	"14"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22982"	"1064"	"15"	"قلبها"	"قلبها"	"قَلْب"	""	"قلب/NOUN_ABSTRACT"	"ها/POSS_PRON"	"قلب"	"فَعْل"	"s"	"f"	"neutral"	"heart"	"coeur"
"22983"	"1064"	"16"	"بيض"	"بيض"	"أَبْيَض"	""	"بيض/ADJ_QUALIT"	"(null)/CASE_DEF_GEN"	"بيض"	"أَفْعَل"	"s"	"m"	"positive"	"white"	"blanc"
"22984"	"1064"	"17"	"دوك"	"دوك"	"سَوْفَ"	""	"دوك/FUTUR_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"will"	"va"
"22985"	"1064"	"18"	"تتهلى"	"تتهلى"	"تَعْتَنِي"	"t/IV2MS"	"تهلى/IV"	"(null)/IVSUFF_SUBJ : 2MS"	"هلي"	"تَفَعَّل - يَتَفَعَّل"	"na"	"na"	"positive"	"take_care"	"prend_soin"
"22986"	"1064"	"19"	"فيها"	"فيها"	"فِي"	""	"في/PREP"	"ها/PRON_3FS"	"none"	"none"	"na"	"na"	"neutral"	"in"	"dans"
"22987"	"1064"	"20"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"22988"	"1064"	"21"	"باغي"	"باغي"	"رَاغِب"	""	"باغي/NOUN_ACTIVE_PART"	""	"بغي"	"فاعِل"	"s"	"m"	"neutral"	""	"want,desire"
"22989"	"1064"	"22"	"تاكليني"	"تأكليني"	"أَكَلَ"	"t/IV2FS"	"أكل/IV"	"ي/IVSUFF_SUBJ:2FS+ني/IVSUFF_DO: 1S"	"ءكل"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"eat,consume"	"manger,consommer"
"22990"	"1064"	"23"	"باغي"	"باغي"	"رَاغِب"	""	"باغي/NOUN_ACTIVE_PART"	""	"بغي"	"فاعِل"	"s"	"m"	"neutral"	""	"want,desire"
"22991"	"1064"	"24"	"تاكلي"	"تأكلي"	"أَكَلَ"	"t/IV2FS"	"أكل/IV"	"ي/IVSUFF_SUBJ:2FS"	"ءكل"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"eat,consume"	"manger,consommer"
"22992"	"1064"	"25"	"لرض"	"لرض"	"أرْضٌ"	""	"لرض/NOUN_CONCRETE"	"(null)/CASE_INDEF_(ACC_GEN)"	"ءرض"	"فَعْل"	"s"	"m"	"neutral"	"earth"	"terre"
"22993"	"1064"	"26"	"اه"	"اه"	"يَا"	""	"اه/VOC_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"oh"	"Ah"
"22994"	"1064"	"27"	"ليزانديان"	"ليزانديان"	"الهُنُود"	""	"ليزانديان/NOUN_PROP_FOREIGN"	""	"none"	"none"	"sp"	"m"	"neutral"	"indians"	"les_indiens"
"22995"	"1064"	"28"	"توغي"	"توغي"	"ثُغَاء"	""	"توغي/CV"	"(null)/CVSUFF_SUBJ : 2FS"	"تغا"	"تَفَعَّل - يَتَفَعَّل"	"na"	"na"	"negative"	"shouting"	"en_criant"
"22996"	"1064"	"29"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"22997"	"1064"	"30"	"لا"	"لا"	"لا"	""	"لا/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"or"	"ou"
"22998"	"1064"	"31"	"قعدي"	"قعدي"	"قَعَدَ"	""	"قعد/CV"	"ي/CVSUFF_SUBJ : 2FS"	"قعد"	"فعَل - يُفْعُل"	"na"	"na"	"neutral"	"stay"	"rester"
"22999"	"1064"	"32"	"هنا"	"هنا"	"هُنا"	""	"هنا/ADV"	""	"none"	"none"	"u"	"u"	"neutral"	""	"here"
"23000"	"1064"	"33"	"نقلعلك"	"نقلعلك"	"أقْلَع"	"n/IV1S"	"قلع/IV"	"(null)/IVSUFF_SUBJ:1S+ل/PREP+ك/POSS_PRON"	"قلع"	"فَعَلَ - يَفْعَل"	"na"	"na"	"neutral"	"to_remove"	"enlever"
"23001"	"1064"	"34"	"بوك"	"بوك"	"أَبُوك"	""	"بو/NOUN_FIVE"	"ك/POSS_PRON"	"ءبو"	"فَعُل"	"s"	"m"	"positive"	"abu"	"Abu"
"23002"	"1064"	"35"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23003"	"1065"	"1"	"مولخير"	"مولخير"	"أمالخير"	""	"مولخير/NOUN_PROP"	""	"none"	"none"	"s"	"f"	"neutral"	"oum_el_khir"	"oum_el_khir"
"23004"	"1065"	"2"	"داوها"	"داوها"	"أخَدَ"	""	"دا/PV"	"و/PVSUFF_SUBJ:3MP+ها/PVSUFF_DO:3FS"	"ءدي"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"take"	"prendre"
"23005"	"1065"	"3"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23006"	"1065"	"4"	"قلتلك"	"قلتلك"	"قالَ"	""	"قل/PV"	"ت/PVSUFF_SUBJ:1S+ل/PREP+ك/POSS_PRON"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dis"
"23007"	"1065"	"5"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23008"	"1065"	"6"	"شكون"	"شكون"	"مَن"	""	"شكون/INTERROG_PART"	""	"none"	"none"	"u"	"u"	"neutral"	""	"who"
"23009"	"1065"	"7"	"داها"	"داها"	"أَخَدَ"	""	"دا/PV"	"(null)/PVSUFF_SUBJ:3MS+ها/PVSUFF_DO:3FS"	"ددي"	"فعَّل - يَفِعِّل"	"na"	"na"	"neutral"	"take"	"prendre"
"23010"	"1065"	"8"	"?"	"?"	"?"	""	"?/PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"?"
"23011"	"1065"	"9"	"الله"	"الله"	"اللَّه"	""	"الله/NOUN_PROP"	""	"ءله"	"عَال"	"s"	"m"	"positive"	""	"Allah;God"
"23012"	"1065"	"10"	"أعلم"	"أعلم"	"أَعْلَم"	""	"أعلم/ADJ_COMP"	""	"علم"	"أَفْعَل"	"na"	"na"	"neutral"	"more,_most_knowledgeable"	"plus,_plus_savant"
"23013"	"1065"	"11"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"23014"	"1065"	"12"	"بلا"	"بلا"	"بِدون"	"b/PREP"	"لا/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"no;not"	"non;_non"
"23015"	"1065"	"13"	"شك"	"شك"	"شَكّ"	""	"شك/NOUN_ABSTRACT"	""	"شكك"	"فَعْل"	"s"	"m"	"positive"	""	"doute_;_doubt"
"23016"	"1065"	"14"	"ولاد"	"ولاد"	"أَوْلَاد"	""	"ولاد/NOUN_CONCRETE"	"(null)/CASE_INDEF_GEN"	"ولد"	"فعَال"	"bp"	"m"	"positive"	"children"	"enfants"
"23017"	"1065"	"15"	"النهار"	"النهار"	"النَهَار"	"Al/DET"	"نهار/NOUN_ABSTRACT"	""	"نهر"	"فَعَال"	"s"	"m"	"positive"	"daytime_,during_the_day"	"un_jour,_pendant_la_journée"
"23018"	"1065"	"16"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23019"	"1065"	"17"	"هاي"	"هاك"	"خُد"	""	"هاك/CV"	"(null)/CVSUFF_SUBJ :2MS"	"none"	"none"	"na"	"na"	"neutral"	"take"	"prend"
"23020"	"1065"	"18"	"فليتشة"	"فليتشة"	"سَهْم"	""	"فليتشة/FOREIGN"	""	"none"	"none"	"s"	"f"	"neutral"	"arrow"	"flèche"
"23021"	"1065"	"19"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23022"	"1066"	"1"	"كنت"	"كنت"	"كَان"	""	"كن/PV"	"ت/SUFF_FEM_TA"	"كون"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"was,were"	"étais_,étaient"
"23023"	"1066"	"2"	"عارف"	"عارف"	"عَارِف"	""	"عارف/NOUN_ACTIVE_PART"	""	"عرف"	"فَاعِل"	"na"	"na"	"neutral"	"know"	"savoir"
"23024"	"1066"	"3"	"يديروها"	"يديروها"	"تَفعَل"	"y/IV3MP"	"دير/IV"	"و/IVSUFF_SUBJ:MP_MOOD:SJ+ها/IVSUFF_DO:3FS"	"دير"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"do"	"faire"
"23025"	"1066"	"4"	"ولاد"	"ولاد"	"أَوْلَاد"	""	"ولاد/NOUN_CONCRETE"	"(null)/CASE_INDEF_GEN"	"ولد"	"فعَال"	"bp"	"m"	"positive"	"children"	"enfants"
"23026"	"1066"	"5"	"نهار"	"نهار"	"نَهار"	""	"نهار/NOUN"	"(null)/CASE_INDEF_(ACC_GEN)"	"نهر"	"فعَال"	"s"	"m"	"neutral"	"day"	"jour"
"23027"	"1066"	"6"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23028"	"1066"	"7"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"23029"	"1066"	"8"	"يكون"	"يكون"	"كَان"	"y/IV3MS"	"كون/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"كون"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"is,_are"	"sera"
"23030"	"1066"	"9"	"غير"	"غير"	"فَقَط"	""	"غير/ADV"	""	"غير"	"فِعل"	"s"	"m"	"neutral"	"just,only"	"seulement"
"23031"	"1066"	"10"	"هو"	"هو"	"هُوَ"	""	"هو/PRON_3MS"	""	"none"	"none"	"s"	"m"	"neutral"	"he"	"il"
"23032"	"1066"	"11"	"اللي"	"اللي"	"الَذي"	""	"اللي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"who,whom"	"qui"
"23033"	"1066"	"12"	"خطفها"	"خطفها"	"خَطَف"	""	"خطف/PV"	"(null)/PV SUFF_SUBJ :3MS+ها/PVSUFF_DO:3FS"	"خطف"	"فعَل - يفعَل"	"na"	"na"	"negative"	"kidnap"	"kidnapper"
"23034"	"1066"	"13"	"هو"	"هو"	"هُوَ"	""	"هو/PRON_3MS"	""	"none"	"none"	"s"	"m"	"neutral"	"he"	"il"
"23035"	"1066"	"14"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and"	"et"
"23036"	"1066"	"15"	"ابوه"	"أبوه"	"أَبُوه"	""	"أبو/NOUN_CONCRETE"	"ه/POSS_PRON"	"ءبو"	"فَعُل"	"s"	"m"	"neutral"	"father"	"père"
"23037"	"1066"	"16"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23038"	"1066"	"17"	"روح"	"روح"	"ذَهَبَ"	""	"روح/CV"	"(null)/CVSUFF_SUBJ :2MS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"aller"
"23039"	"1066"	"18"	"جيبها"	"جيبها"	"جَلبَ"	""	"جيب/CV"	"(null)/CVSUFF_SUBJ :2MS +ها/CVSUFF_DO:3FS"	"جيب"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"bring"	"amener"
"23040"	"1066"	"19"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23041"	"1066"	"20"	"اسكتوا"	"اسكتوا"	"اُسْكُت"	""	"اسكت/CV"	"وا/CVSUFF_SUBJ:2MP"	"سكك"	"فعُل - يفعُل"	"na"	"na"	"neutral"	"Shut_up"	"Fermez-la"
"23042"	"1066"	"21"	"عليا"	"عليا"	"عليَ"	""	"علي/PREP"	"ا/POSS_PRON"	"none"	"none"	"s"	"m"	"neutral"	"on"	"sur"
"23043"	"1066"	"22"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23044"	"1066"	"23"	"أري"	"أري"	"أَعْطَى"	""	"أر/CV"	"ي/CVSUFF_SUBJ : 2FS"	"ءري"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"give,_bring"	"donner,_apporter"
"23045"	"1066"	"24"	"عمامتي"	"عمامتي"	"عِمامَة"	""	"عمام/NOUN_CONCRETE"	"ت/NSUFF_FEM_SG+ي/POSS_PRON"	"عمم"	"فِعَالَة"	"s"	"f"	"neutral"	"turban_,skull_cap"	"turban"
"23046"	"1066"	"25"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23047"	"1066"	"26"	"هاك"	"هاك"	"ه`كَذا"	""	"هاك/ADV"	""	"none"	"none"	"na"	"na"	"neutral"	"this_way,ike_this"	"comme_sa"
"23048"	"1066"	"27"	"غير"	"غير"	"فَقَط"	""	"غير/ADV"	""	"غير"	"فِعل"	"s"	"m"	"neutral"	"just,only"	"seulement"
"23049"	"1066"	"28"	"خف"	"خف"	"أَسْرع"	""	"خف/CV"	"(null)/CVSUFF_SUBJ :2MS"	"خفف"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"hurry"	"dépêche_toi"
"23050"	"1066"	"29"	"خير"	"خير"	"خَيْر"	""	"خير/ADJ_COMP"	"(null)/CASE_DEF_NOM"	"خير"	"فَعْل"	"s"	"m"	"neutral"	""	"goodness,best"
"23051"	"1066"	"30"	"ما"	"ما"	"وإلا"	""	"ما/EXCEPT_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"otherwise"
"23052"	"1066"	"31"	"نروح"	"نروح"	"راحَ"	"n/IV1S"	"روح/IV"	"(null)/IVSUFF_MOOD:S"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"23053"	"1066"	"32"	"أنا"	"أنا"	"أَنَا"	""	"أنا/PRON_1S"	""	"none"	"none"	"s"	"m"	"neutral"	""	"I"
"23054"	"1066"	"33"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23055"	"1067"	"1"	"اتمشى"	"اتمشى"	"يَمشِي"	""	"اتمشى/CV"	"(null)/CVSUFF_SUBJ :2MS"	"مشي"	"تَفعَل - يتَفعَل"	"na"	"na"	"neutral"	"walk"	"marche"
"23056"	"1067"	"2"	"قدامي"	"قدامي"	"قُدّام"	""	"قدام/GERUND"	"ي/POSS_PRON"	"قدم"	"فُعَّال"	"na"	"na"	"neutral"	"in_front_of"	"devant"
"23057"	"1067"	"3"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23058"	"1067"	"4"	"بنتي"	"بنتي"	"بَنتي"	""	"بنت/NOUN_ABSTRACT"	"ي/POSS_PRON"	"بني"	"فَعْل"	"s"	"f"	"neutral"	"daughter"	"fille"
"23059"	"1067"	"5"	"داوها"	"داوها"	"أخَدَ"	""	"دا/PV"	"و/PVSUFF_SUBJ:3MP+ها/PVSUFF_DO:3FS"	"ءدي"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"take"	"prendre"
"23060"	"1067"	"6"	"شميتها"	"شميتها"	"شَمّ"	""	"شمي/PV"	"ت/PV SUFF_SUBJ :1S+ها/PVSUFF_DO:3FS"	"شمم"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"smell"	"sentir"
"23061"	"1067"	"7"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23062"	"1067"	"8"	"أقعدي"	"أقعدي"	"قَعَدَ"	""	"أقعد/CV"	"ي/CVSUFF_SUBJ : 2FS"	"قعد"	"فعَل - يُفْعُل"	"na"	"na"	"neutral"	"stay"	"rester"
"23063"	"1067"	"9"	"في"	"في"	"فِي"	""	"في/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"in"	"dans"
"23064"	"1067"	"10"	"الدار"	"الدار"	"دَار"	"Al/DET"	"دار/NOUN_CONCRETE"	""	"دور"	"فَعْل"	"s"	"f"	"neutral"	"house"	"maison"
"23065"	"1067"	"11"	"راني"	"راني"	"إِنّني"	""	"ران/PRESENT_PART"	"ي/POSS_PRON"	"none"	"none"	"s"	"m"	"neutral"	""	"that"
"23066"	"1067"	"12"	"قاعدة"	"قاعدة"	"قاعِدة"	""	"قاعد/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"قعد"	"فَاعِلَة"	"s"	"f"	"neutral"	"seated"	"assis"
"23067"	"1067"	"13"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"23068"	"1067"	"14"	"شوفي"	"شوفي"	"شَاف"	""	"شوف/CV"	"ي/CVSUFF_SUBJ : 2FS"	"شوف"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"look,_listen"	"ecoute_,_regarde"
"23069"	"1067"	"15"	"حرام"	"حرام"	"حَرام"	""	"حرام/NOUN_ABSTRACT"	"(null)/CASE_INDEF_NOM"	"حرم"	"فَعَال"	"s"	"m"	"neutral"	"forbidden"	"interdit"
